"","Kidney_mean","Liver_mean","M","D","prob","ranking"
"ENSG00000052795",410.27653530385,83.0736774366624,2.30413332043065,327.202857867188,0.983972091194969,327.210970517208
"ENSG00000152990",165.8944251446,781.703042806448,-2.23635524794936,615.808617661848,0.983844339622642,-615.812678394486
"ENSG00000170382",104.798897604788,8.91522392003206,3.55520869691942,95.8836736847557,0.983795204402516,95.9495616882295
"ENSG00000168710",1031.93467684034,220.043935844428,2.22948813029484,811.890740995908,0.983696933962264,811.893802126982
"ENSG00000163513",1937.66472379916,416.178862085133,2.21904336437528,1521.48586171403,0.983618317610063,1521.48747991863
"ENSG00000117595",185.516346398263,32.0137586219333,2.5347823389557,153.502587776329,0.983608490566038,153.523514731573
"ENSG00000027644",94.5419842221915,0.405237450910548,7.86604382355492,94.136746771281,0.983579009433962,94.4648174619226
"ENSG00000172037",1183.11266104469,254.894356622735,2.21461612234112,928.218304421954,0.983549528301887,928.220946320722
"ENSG00000163346",395.560094363603,81.8579650839308,2.27270218054099,313.702129279672,0.983539701257862,313.710361782651
"ENSG00000090539",114.163905475854,538.965809711029,-2.23908716139684,424.801904235175,0.983529874213837,-424.807805193298
"ENSG00000116679",1084.55710202061,235.442958979029,2.20365652903077,849.114143041583,0.983510220125786,849.117002547552
"ENSG00000151806",145.380598379408,23.0985347019013,2.65396150905805,122.282063677506,0.983510220125786,122.310860551798
"ENSG00000116133",1502.86078692823,6873.23240489381,-2.19327736644801,5370.37161796558,0.983480738993711,-5370.37206583639
"ENSG00000116127",156.975370029299,25.9351968582751,2.59755498762901,131.040173171024,0.983451257861635,131.065915769912
"ENSG00000115365",623.441952559546,132.91788389866,2.22972000974907,490.524068660886,0.983451257861635,490.529136328263
"ENSG00000162772",243.49020464772,45.791831952892,2.41070154749638,197.698372694828,0.983303852201258,197.713069998253
"ENSG00000176720",127.988440904571,596.914765191238,-2.22151141936845,468.926324286667,0.983294025157233,-468.931586398262
"ENSG00000116459",589.103590365637,126.434084684091,2.22013590137629,462.669505681546,0.983264544025157,462.674832351
"ENSG00000023228",967.717480010168,215.181086433501,2.1690346455194,752.536393576667,0.983254716981132,752.53951947301
"ENSG00000144118",592.671212411757,128.865509389554,2.20136580298353,463.805703022203,0.983205581761006,463.810927175415
"ENSG00000117280",472.263968355192,100.904125276727,2.22660831091597,371.359843078466,0.983185927672956,371.366518194402
"ENSG00000080819",58.4198110052221,293.391914459237,-2.32829951655404,234.972103454015,0.983166273584906,-234.983638537331
"ENSG00000173175",141.812976333287,22.6932972509907,2.64365140221847,119.119679082297,0.982989386792453,119.149011063482
"ENSG00000163001",281.842141643514,55.9227682256557,2.33337966039065,225.919373417859,0.982969732704402,225.931423104794
"ENSG00000124006",336.694330602616,70.1060790075249,2.26382797556743,266.588251595091,0.982930424528302,266.597863467865
"ENSG00000169019",152.069889715884,25.124721956454,2.59755498762901,126.94516775943,0.98283215408805,126.971740593659
"ENSG00000118762",596.238834457877,133.728358800481,2.15658490483925,462.510475657397,0.982822327044025,462.515503471271
"ENSG00000109762",180.610866084847,32.0137586219333,2.4961207185866,148.597107462914,0.982773191823899,148.618070788806
"ENSG00000174502",93.2041259548963,0.810474901821097,6.8454825010726,92.3936510530752,0.982753537735849,92.6468962544883
"ENSG00000047849",251.071401495726,49.0337315601763,2.35625124379735,202.037669935549,0.982645440251572,202.051409282167
"ENSG00000163406",101.677228314432,8.50998646912151,3.5786959603777,93.1672418453109,0.982586477987421,93.2359480985712
"ENSG00000119771",106.136755872083,10.9414111745848,3.27805363013619,95.1953446974981,0.982556996855346,95.2517678979111
"ENSG00000162618",218.070897569112,40.9289825419654,2.41360254119215,177.141915027146,0.982547169811321,177.158357230788
"ENSG00000163545",220.746614103702,41.7394574437865,2.40290755677547,179.007156659915,0.982517688679245,179.023283681743
"ENSG00000048342",137.799401531402,21.8828223491696,2.65469889473262,115.916579182232,0.982458726415094,115.946973895537
"ENSG00000163170",115.055810987384,14.5885482327797,2.97942562297266,100.467262754604,0.982399764150943,100.511431501325
"ENSG00000164168",244.38211015925,47.8180192074447,2.3535124025904,196.564090951805,0.982380110062893,196.578180051446
"ENSG00000114978",239.030677090069,47.0075443056236,2.34623156432192,192.023132784445,0.982262185534591,192.037465945857
"ENSG00000128652",91.8662676876012,0.405237450910548,7.82462389617493,91.4610302366906,0.982262185534591,91.7951240048916
"ENSG00000196151",137.799401531402,22.2880598000802,2.62822668337143,115.511341731322,0.98220322327044,115.541237850688
"ENSG00000162613",375.046267598411,84.2893897893941,2.15364564110577,290.756877809017,0.982193396226415,290.764853761239
"ENSG00000163931",602.928125794353,136.970258407765,2.13812336899172,465.957867386588,0.98218356918239,465.962772923973
"ENSG00000138443",591.333354144462,133.728358800481,2.14466621485849,457.604995343981,0.98216391509434,457.610021040774
"ENSG00000178467",206.47612591922,38.9027952874126,2.4080292515308,167.573330631807,0.981967374213837,167.590631432408
"ENSG00000163697",323.761700685429,72.1322662620776,2.16621567602107,251.629434423352,0.981908411949686,251.638758458571
"ENSG00000177000",288.977385735755,61.5960925384033,2.23004585843276,227.381293197352,0.981849449685535,227.392228540535
"ENSG00000071073",231.449480242063,47.0075443056236,2.29973310222202,184.44193593644,0.981702044025157,184.456272607692
"ENSG00000117525",224.314236149822,44.9813570510709,2.31812209244714,179.332879098751,0.981623427672956,179.347860918057
"ENSG00000114315",727.794897408569,167.363067226056,2.12055073954377,560.431830182512,0.98153498427673,560.435842016871
"ENSG00000158019",295.220724316466,66.0537044984194,2.16008262156786,229.167019818047,0.981279481132076,229.17719984592
"ENSG00000134851",292.545007781876,66.0537044984194,2.14694721937872,226.491303283456,0.981220518867924,226.501478682593
"ENSG00000162998",123.974866102685,19.0461601927958,2.70247559003759,104.928705909889,0.981181210691824,104.96350174341
"ENSG00000114812",48.1628976226259,230.580109568102,-2.2592739711514,182.417211945476,0.981073113207547,-182.431202190956
"ENSG00000163637",185.516346398263,34.4451833273966,2.42917215099511,151.071163070866,0.981053459119497,151.090691933432
"ENSG00000211454",25.8652598343731,150.343094287813,-2.53917101250152,124.47783445344,0.98096501572327,-124.503729500962
"ENSG00000158715",44.1493228207404,214.37061153168,-2.2796439230427,170.22128871094,0.98090605345912,-170.236552792956
"ENSG00000118004",93.2041259548963,404.832213459638,-2.11885836671982,311.628087504741,0.980886399371069,-311.635290817072
"ENSG00000143344",253.301165274551,55.9227682256557,2.17934603171823,197.378397048895,0.980827437106918,197.390428265195
"ENSG00000115159",203.80040938463,40.1185076401443,2.34481710397018,163.681901744485,0.980738993710692,163.698696164455
"ENSG00000173436",301.910015652942,68.4851292038827,2.14025595628453,233.424886449059,0.980719339622641,233.434698169134
"ENSG00000138772",115.055810987384,15.3990231346008,2.90142311097138,99.6567878527832,0.980660377358491,99.6990151466077
"ENSG00000115648",23.1895432997828,138.185970760497,-2.57506484189136,114.996427460714,0.980581761006289,-115.025254999358
"ENSG00000160796",352.748629810158,81.0474901821097,2.12180106368978,271.701139628048,0.980581761006289,271.709424413166
"ENSG00000076356",239.922582601599,53.0861060692818,2.17616273001089,186.836476532317,0.980503144654088,186.849149442107
"ENSG00000163071",187.300157421323,36.0661331310388,2.37663545569144,151.234024290284,0.980424528301887,151.252697493709
"ENSG00000154518",1693.28261363991,395.916989539606,2.09655290064242,1297.36562410031,0.98031643081761,1297.36731812206
"ENSG00000109586",117.285574766209,17.019972938243,2.78472493550526,100.265601827966,0.980286949685535,100.304265128113
"ENSG00000116983",89.6365039087759,2.02618725455274,5.46724696528328,87.6103166542232,0.980198506289308,87.7807403342707
"ENSG00000134308",738.051810791165,171.010204284251,2.10963968197911,567.041606506913,0.980169025157233,567.04553087872
"ENSG00000178828",90.528409420306,3.24189960728439,4.80345928617689,87.2865098130216,0.97997248427673,87.4185793550357
"ENSG00000051382",190.421826711678,37.2818454837704,2.35265367255519,153.139981227908,0.979933176100629,153.15805179548
"ENSG00000097021",188.638015688618,36.8766080328599,2.35484258191297,151.761407655758,0.979903694968553,151.779676298386
"ENSG00000182118",190.867779467443,37.687082934681,2.34043154428483,153.180696532762,0.979874213836478,153.198575091532
"ENSG00000109775",225.652094417117,50.249443912908,2.16692063329915,175.402650504209,0.979864386792453,175.416035039368
"ENSG00000198890",169.016094434956,31.2032837201122,2.43739086646791,137.812810714843,0.979785770440252,137.834363173199
"ENSG00000145390",453.53395261306,106.172212138564,2.09480433131177,347.361740474497,0.979677672955975,347.368056894496
"ENSG00000130940",99.8934172913721,10.5361737236743,3.24503857290823,89.3572435676979,0.979658018867924,89.4161464913164
"ENSG00000117266",216.287086546051,47.8180192074447,2.17732125670436,168.469067338607,0.979569575471698,168.483136775746
"ENSG00000151692",160.54299207542,29.1770964655595,2.46005146387908,131.36589560986,0.97936320754717,131.388927929965
"ENSG00000143622",228.327810951708,51.8703937165502,2.13812336899172,176.457417235158,0.979147012578616,176.470370512569
"ENSG00000186743",181.056818840612,36.0661331310388,2.32772585521049,144.990685709573,0.979088050314465,145.009369525522
"ENSG00000198914",86.0688818626555,0.405237450910548,7.7305804062598,85.6636444117449,0.97905856918239,86.0117541230239
"ENSG00000163815",191.759684978973,40.1185076401443,2.25695959850157,151.641177338829,0.979029088050314,151.657972198416
"ENSG00000169599",176.597291282961,34.8504207783072,2.34121523436923,141.746870504654,0.978822720125786,141.766203964968
"ENSG00000143126",312.612881791303,72.5375037129882,2.10757822573808,240.075378078315,0.97873427672956,240.084628923685
"ENSG00000109182",87.8526928857157,2.83666215637384,4.95282026639049,85.0160307293419,0.978655660377359,85.1601779563874
"ENSG00000109736",163.664661365775,31.2032837201122,2.39097308114003,132.461377645663,0.978459119496855,132.482954828391
"ENSG00000162543",86.0688818626555,1.62094980364219,5.7305804062598,84.4479320590133,0.978321540880503,84.6421454172585
"ENSG00000177144",87.8526928857157,3.64713705819493,4.59025018700578,84.2055558275208,0.978183962264151,84.3305758844384
"ENSG00000196526",152.515842471649,27.9613841128278,2.44745142709944,124.554458358821,0.978183962264151,124.578501819324
"ENSG00000058085",96.3257952452517,9.72569882185316,3.30804837043403,86.6000964233986,0.978115172955975,86.6632556771499
"ENSG00000172007",65.555055097463,279.208603677368,-2.09056445887621,213.653548579905,0.978095518867925,-213.66377624797
"ENSG00000158473",8.91905511530108,94.4203260621578,-3.4041346807752,85.5012709468567,0.977898977987421,-85.5690099653645
"ENSG00000172940",83.8391180838302,0.202618725455274,8.69271222066935,83.6364993583749,0.977761399371069,84.0870220109787
"ENSG00000163251",123.52891334692,522.351074223697,-2.08017101332075,398.822160876777,0.977731918238994,-398.827585703229
"ENSG00000163814",94.9879369779566,9.32046137094261,3.34927103316054,85.6674756070139,0.977722091194969,85.7329224588308
"ENSG00000144820",0.891905511530109,84.2893897893941,-6.56231634914938,83.3974842778639,0.977692610062893,-83.6552710816412
"ENSG00000163364",87.4067401299506,4.05237450910548,4.43090511821956,83.3543656208452,0.977663128930818,83.4720503415377
"ENSG00000158195",464.682771507187,109.819349196759,2.08111388991635,354.863422310428,0.977613993710692,354.869524655037
"ENSG00000071575",458.439432926476,108.603636844027,2.07765872772782,349.835796082449,0.977594339622642,349.841965587935
"ENSG00000143333",152.961795227414,28.7718590146489,2.41044101565985,124.189936212765,0.977407625786163,124.213326508956
"ENSG00000187699",180.164913329082,39.7132701892337,2.1816250076283,140.451643139848,0.977181603773585,140.468585628094
"ENSG00000172260",97.6636535125469,11.3466486254954,3.10555550653528,86.3170048870515,0.977102987421384,86.372853418626
"ENSG00000153558",86.5148346184205,4.86284941092658,4.15307371045769,81.6519852074939,0.976709905660377,81.7575361026083
"ENSG00000196154",218.962803080642,50.6546813638185,2.11191829864432,168.308121716823,0.976513364779874,168.321371295344
"ENSG00000164128",294.774771560701,69.7008415566143,2.08036507579731,225.073930004087,0.976267688679245,225.083544237097
"ENSG00000138758",1451.13026725949,348.098970332161,2.05960758352578,1103.03129692733,0.976198899371069,1103.03321980101
"ENSG00000157388",127.542488148806,22.2880598000802,2.51663499224545,105.254428348725,0.976130110062893,105.284510440526
"ENSG00000115386",81.6093543050049,1.21571235273164,6.0688607065546,80.3936419522733,0.976120283018868,80.6223835955368
"ENSG00000116675",84.7310235953603,4.45761196001603,4.24854735868537,80.2734116353443,0.976031839622642,80.3857622358364
"ENSG00000158161",119.515338545035,20.2618725455274,2.56035636967476,99.2534659995071,0.976002358490566,99.2864841640344
"ENSG00000115295",154.299653494709,31.6085211710228,2.28734937776619,122.691132323686,0.976002358490566,122.712452171914
"ENSG00000163412",140.475118065992,26.3404343091856,2.41496357435054,114.134683756806,0.975776336477987,114.160229875958
"ENSG00000116128",261.328314878322,61.5960925384033,2.08495270997038,199.732222339918,0.975697720125786,199.743104182962
"ENSG00000049089",87.8526928857157,7.29427411638987,3.59025018700578,80.5584187693258,0.975658411949686,80.6383824925783
"ENSG00000162897",83.8391180838302,4.45761196001603,4.23328060203206,79.3815061238142,0.975363600628931,79.4943028093252
"ENSG00000135919",201.124692850039,47.0075443056236,2.09712599711952,154.117148544416,0.975353773584906,154.13141604783
"ENSG00000151623",349.181007764037,83.4789148875729,2.06449133909954,265.702092876465,0.97501965408805,265.710113250178
"ENSG00000178053",87.4067401299506,7.69951156730042,3.50490569966334,79.7072285626502,0.975009827044025,79.7842506332051
"ENSG00000185630",103.015086581728,14.9937856836903,2.78041904477882,88.0213008980372,0.974724842767296,88.0652039221359
"ENSG00000198515",39.6897952630898,172.225916636983,-2.11746223106695,132.536121373893,0.974557783018868,-132.553035103446
"ENSG00000114554",136.015590508342,25.9351968582751,2.39078880144196,110.080393650066,0.974469339622641,110.106352846903
"ENSG00000142694",95.8798424894867,12.1571235273164,2.97942562297266,83.7227189621702,0.974272798742138,83.7757163351133
"ENSG00000114738",333.126708556496,80.2370152802886,2.05373118170134,252.889693276207,0.974105738993711,252.898032370955
"ENSG00000138002",248.395684961135,59.16466783294,2.06983232745173,189.231017128195,0.974095911949686,189.24233683094
"ENSG00000114115",24.0814488113129,130.081221742286,-2.43341861596712,105.999772930973,0.97406643081761,-106.027701038825
"ENSG00000213493",121.299149568095,21.4775848982591,2.49766575567886,99.8215646698357,0.97406643081761,99.8528072082167
"ENSG00000169855",89.6365039087759,9.72569882185316,3.20421255944949,79.9108050869227,0.973997641509434,79.975019523388
"ENSG00000082512",152.961795227414,34.4451833273966,2.15079719902683,118.516611900017,0.973810927672956,118.53612624365
"ENSG00000168765",148.502267669763,32.4189960728439,2.19557364117562,116.083271596919,0.973791273584906,116.10403304045
"ENSG00000188004",81.1634015492399,4.05237450910548,4.32398991430305,77.1110270401344,0.973584905660377,77.23216544914
"ENSG00000204128",2.22976377882527,79.0213029275569,-5.14727884987053,76.7915391487316,0.97345715408805,-76.9638549215767
"ENSG00000183833",88.2986456414807,9.72569882185316,3.18251748835017,78.5729468196276,0.972955974842767,78.6373727274995
"ENSG00000159189",9.81096062683119,88.3417642984995,-3.17062933714791,78.5308036716683,0.972897012578616,-78.5947836418658
"ENSG00000116584",232.787338509358,55.9227682256557,2.05750490878343,176.864570283703,0.972867531446541,176.876537585086
"ENSG00000175066",132.893921217986,26.3404343091856,2.33492407642542,106.553486908801,0.972867531446541,106.579066625987
"ENSG00000145284",77.1498267473544,1.21571235273164,5.98778909590728,75.9341143946228,0.97280856918239,76.1698322641761
"ENSG00000072832",110.150330673968,18.6409227418852,2.56292864451938,91.5094079320832,0.972680817610063,91.5452912132421
"ENSG00000014641",1514.00960582236,368.360842877688,2.0391827439297,1145.64876294467,0.972612028301887,1145.65057775175
"ENSG00000116199",865.59429893997,210.723474473485,2.03833995867693,654.870824466485,0.97250393081761,654.873996710208
"ENSG00000073792",86.5148346184205,9.72569882185316,3.15307371045769,76.7891357965674,0.971501572327044,76.8538434315893
"ENSG00000174348",14.2704881844817,96.851750767621,-2.76274343898903,82.5812625831393,0.971442610062893,-82.6274632379276
"ENSG00000174151",135.123684996811,29.1770964655595,2.21137235102235,105.946588531252,0.971422955974843,105.969664475666
"ENSG00000171357",84.2850708395952,8.50998646912151,3.30804837043403,75.7750843704737,0.971285377358491,75.8472583246985
"ENSG00000158714",84.2850708395952,8.50998646912151,3.30804837043403,75.7750843704737,0.971285377358491,75.8472583246985
"ENSG00000213366",127.988440904571,25.9351968582751,2.3030302956674,102.053244046295,0.971275550314465,102.07922692162
"ENSG00000014824",823.674739898055,201.403013102543,2.03198947841187,622.271726795513,0.971187106918239,622.275044454066
"ENSG00000116138",152.069889715884,35.2556582292177,2.10880780216716,116.814231486666,0.970735062893082,116.833264732981
"ENSG00000163687",72.6902991897038,299.470476222895,-2.04257903092336,226.780177033191,0.970715408805031,-226.789375466099
"ENSG00000090020",94.9879369779566,14.1833107818692,2.74354997227259,80.8046261960874,0.970430424528302,80.8511884955303
"ENSG00000162542",149.394173181293,34.8504207783072,2.09987589963475,114.543752402986,0.970263364779874,114.562998796952
"ENSG00000117020",102.123181070197,16.6147354873325,2.61977515247058,85.5084455828649,0.970263364779874,85.5485680058251
"ENSG00000135940",1512.2257947993,372.007979935883,2.02326809460334,1140.21781486342,0.970037342767296,1140.21960996366
"ENSG00000214021",194.881354269329,47.0075443056236,2.05163184336474,147.873809963705,0.970017688679245,147.88804166126
"ENSG00000109814",404.479149478904,1627.83884030767,-2.00882063652523,1223.35969082877,0.96998820754717,-1223.36134012196
"ENSG00000157765",103.015086581728,17.019972938243,2.59755498762901,85.9951136434845,0.969978380503145,86.0343353694882
"ENSG00000115145",252.855212518786,61.5960925384033,2.03740078049036,191.259119980382,0.969880110062893,191.269971447717
"ENSG00000163995",76.2579212358243,3.64713705819493,4.3860508824353,72.6107841776294,0.969830974842767,72.7431331551892
"ENSG00000174567",45.0412283322705,186.409227418852,-2.04915519920086,141.367999086582,0.969369103773585,-141.382849747677
"ENSG00000069424",177.043244038727,42.5499323456076,2.05687304846855,134.493311693119,0.969329795597484,134.509039164362
"ENSG00000109572",432.574173092103,106.982687040385,2.01557018670775,325.591486051718,0.969300314465409,325.597724673474
"ENSG00000118816",1903.32636160525,476.154004819894,1.99902278836378,1427.17235678536,0.969270833333333,1427.173756788
"ENSG00000134107",1463.61694442091,367.550367975867,1.99352415197691,1096.06657644504,0.969251179245283,1096.06838935283
"ENSG00000204843",608.725511619299,151.964044091456,2.00206181941569,456.761467527843,0.968917059748428,456.76585519248
"ENSG00000198612",270.693322749388,66.0537044984194,2.03494792101632,204.639618250969,0.968907232704402,204.649735819383
"ENSG00000162882",113.717952720089,452.650232667082,-1.99293666463274,338.932279946994,0.968602594339623,-338.938139173827
"ENSG00000198948",101.231275558667,17.019972938243,2.57235443350387,84.2113026204243,0.968602594339623,84.2505815787656
"ENSG00000114544",92.7581731991313,14.1833107818692,2.70928007018784,78.5748624172621,0.968543632075472,78.6215568555494
"ENSG00000164111",1151.45001538537,292.581439557416,1.97654162741174,858.868575827954,0.968523977987421,858.870850164065
"ENSG00000115561",1072.51637761496,271.914329560978,1.97977559144894,800.602048053978,0.968504323899371,800.6044959027
"ENSG00000134109",266.233795191737,1049.97023530923,-1.97958280992357,783.736440117493,0.968504323899371,-783.738940155548
"ENSG00000174175",79.3795905261797,7.29427411638987,3.4439317985158,72.0853164097898,0.968494496855346,72.1675377724108
"ENSG00000135220",387.532944759832,97.6622256694421,1.98844639957615,289.87071909039,0.968307783018868,289.877539152422
"ENSG00000115363",96.7717480010168,384.1651034632,-1.98906864746206,287.393355462183,0.968288128930818,-287.400238618372
"ENSG00000059588",165.8944251446,39.7132701892337,2.06257233598454,126.181154955366,0.968209512578616,126.198011357198
"ENSG00000163879",158.759181052359,37.687082934681,2.07469798885008,121.072098117678,0.967983490566038,121.089872881103
"ENSG00000007402",82.05530706077,9.32046137094261,3.13812336899172,72.7348456898274,0.967934355345912,72.8025109168771
"ENSG00000117593",232.341385753593,56.7332431274768,2.03397991432526,175.608142626117,0.967875393081761,175.619921509168
"ENSG00000091972",77.5957795031194,6.48379921456877,3.58106686484044,71.1119802885507,0.967875393081761,71.2020911241354
"ENSG00000159363",112.380094452794,21.4775848982591,2.38748283792843,90.9025095545346,0.967649371069182,90.9338568279915
"ENSG00000157077",320.640031395074,80.6422527311991,1.99134670888736,239.997778663875,0.967639544025157,240.006039976725
"ENSG00000131374",373.26245657535,95.2308009639789,1.97069023497706,278.031655611372,0.96749213836478,278.038639656438
"ENSG00000181004",75.3660157242942,5.26808686183713,3.83856308713281,70.097928862457,0.967138364779874,70.2029500618029
"ENSG00000127838",202.9085038731,789.402554373748,-1.95993185800457,586.494050500648,0.966981132075472,-586.497325318322
"ENSG00000079308",746.970865906466,192.0825517316,1.95932550032595,554.888314174866,0.966951650943396,554.891773379495
"ENSG00000135829",650.199117905449,167.363067226056,1.95790040189921,482.836050679393,0.966833726415094,482.840020306578
"ENSG00000143390",236.800913311244,58.354192931119,2.02076641835356,178.446720380125,0.966814072327044,178.458161795251
"ENSG00000075945",263.558078657147,66.4589419493299,1.98758568455116,197.099136707817,0.966686320754717,197.109158051624
"ENSG00000145293",208.705889698045,51.0599188147291,2.0312081650752,157.645970883316,0.966637185534591,157.659056011234
"ENSG00000128654",259.990456611027,65.2432295965983,1.9945585640776,194.747227014428,0.966627358490566,194.757440663187
"ENSG00000160712",120.85319681233,471.696392859878,-1.9646029325627,350.843196047549,0.966509433962264,-350.848696559559
"ENSG00000138246",428.114645534452,109.819349196759,1.96286492324636,318.295296337693,0.966371855345912,318.301348582451
"ENSG00000215845",250.179495984195,62.811804891135,1.99385592432627,187.36769109306,0.966362028301887,187.378299509285
"ENSG00000138686",81.1634015492399,9.72569882185316,3.06095550846926,71.4377027273867,0.965988600628931,71.5032504127701
"ENSG00000169299",118.177480277739,26.3404343091856,2.16560410541382,91.8370459685537,0.965841194968553,91.8625759129997
"ENSG00000183682",108.812472406673,21.0723474473485,2.36842098841351,87.7401249593247,0.965752751572327,87.7720852313324
"ENSG00000116771",1292.81703896289,335.131371903023,1.94771946788184,957.685667059869,0.965703616352201,957.687647671741
"ENSG00000198589",732.700377721984,189.651127026137,1.94987541435839,543.049250695847,0.965516902515723,543.052751300878
"ENSG00000143621",687.659149389714,177.899240949731,1.95063328937139,509.759908439983,0.965457940251572,509.763640546253
"ENSG00000162736",636.374582476732,164.931642520593,1.94800800420123,471.442939956139,0.965418632075472,471.446964535431
"ENSG00000115808",99.4474645356071,17.4252103891536,2.51275851420992,82.0222541464535,0.965398977987421,82.0607344021253
"ENSG00000162409",69.1226771435834,1.21571235273164,5.8292852735448,67.9069647908518,0.96528105345912,68.1567049812882
"ENSG00000134313",552.981417148667,142.643582720513,1.95481615562866,410.337834428154,0.965251572327044,410.342490694529
"ENSG00000116871",233.679244020888,59.16466783294,1.98172181164915,174.514576187948,0.965064858490566,174.525827668566
"ENSG00000154917",85.6229291068904,12.1571235273164,2.81619527410435,73.465805579574,0.96501572327044,73.5197629571644
"ENSG00000172478",111.042236185499,23.0985347019013,2.26523528689505,87.9437014835973,0.964770047169811,87.9728703722975
"ENSG00000109270",222.084472370997,56.7332431274768,1.96884228411483,165.35122924352,0.964465408805031,165.36295036157
"ENSG00000094975",354.532440833218,91.9889013566945,1.94638593187252,262.543539476524,0.964455581761006,262.550754215365
"ENSG00000114923",68.6767243878184,1.62094980364219,5.40490990968662,67.0557745841762,0.96438679245283,67.2732484440559
"ENSG00000164107",1.33785826729516,68.0798917529721,-5.66923155306589,66.7420334856769,0.964052672955975,-66.9823799234209
"ENSG00000155816",66.8929133647581,0.202618725455274,8.3669420594876,66.6902946393029,0.963974056603774,67.2131022829913
"ENSG00000180251",68.6767243878184,2.02618725455274,5.08298181479925,66.6505371332656,0.963885613207547,66.8440783037839
"ENSG00000145335",73.1362519454689,6.48379921456877,3.4956753736098,66.6524527309001,0.963207547169811,66.7440574235829
"ENSG00000155761",67.3388661205232,1.62094980364219,5.37652810831679,65.717916316881,0.962971698113208,65.9374823566391
"ENSG00000162426",66.001007853228,0.405237450910548,7.34757673462067,65.5957704023175,0.962775157232704,66.0059995647721
"ENSG00000198715",105.244850360553,21.4775848982591,2.29284596379036,83.7672654622938,0.962686713836478,83.7986390441042
"ENSG00000198919",111.488188941264,25.124721956454,2.14971134326693,86.3634669848096,0.962558962264151,86.3902175509222
"ENSG00000169435",77.1498267473544,9.32046137094261,3.04918964057143,67.8293653764118,0.962401729559748,67.8978671596607
"ENSG00000064042",617.198613978835,160.879268011488,1.93975639948548,456.319345967347,0.962362421383648,456.323468779502
"ENSG00000163754",205.58422040769,52.6808686183713,1.9643784963926,152.903351789319,0.962077437106918,152.915969641124
"ENSG00000162738",82.05530706077,11.7518860764059,2.80370432992116,70.3034209843641,0.961880896226415,70.3593047156831
"ENSG00000203667",767.930645427423,201.808250553453,1.92799086432048,566.12239487397,0.961841588050314,566.125677854849
"ENSG00000143409",705.943212376081,184.78827761521,1.93367889496416,521.154934760871,0.961792452830189,521.158522082942
"ENSG00000178537",156.975370029299,598.94095244579,-1.93187556651714,441.965582416491,0.961625393081761,-441.969804606551
"ENSG00000157985",99.8934172913721,19.4513976437063,2.36051579032816,80.4420196476658,0.961360062893082,80.4766460520805
"ENSG00000129116",1218.34292875013,322.569010924796,1.91724051673816,895.773917825332,0.961350235849057,895.775969574616
"ENSG00000198189",261.328314878322,991.210804927201,-1.92332846511342,729.882490048879,0.961301100628931,-729.885024145815
"ENSG00000118777",25.8652598343731,112.250773902222,-2.1176378019299,86.3855140678487,0.961143867924528,-86.4114658516256
"ENSG00000177628",102.123181070197,21.0723474473485,2.27688743894757,81.0508336228489,0.961114386792453,81.0828085809092
"ENSG00000135828",115.055810987384,26.7456717600962,2.10495650505652,88.3101392272878,0.960986635220126,88.335222489283
"ENSG00000117410",592.671212411757,156.421656051472,1.92179172099981,436.249556360285,0.960976808176101,436.253789333646
"ENSG00000117318",189.529921200148,48.6284941092658,1.96255180440826,140.901427090882,0.960966981132075,140.915094173166
"ENSG00000121964",99.8934172913721,19.8566350946169,2.33076844693411,80.0367821967553,0.960898191823899,80.070712410744
"ENSG00000168273",84.2850708395952,13.3728358800481,2.65597167385434,70.9122349595472,0.960740959119497,70.961956374457
"ENSG00000143674",162.32680309848,40.9289825419654,1.98770652643862,121.397820556514,0.960377358490566,121.414092316777
"ENSG00000162878",168.124188923425,42.9551697965181,1.96862362769718,125.169019126907,0.960338050314465,125.184499152969
"ENSG00000138795",67.3388661205232,3.64713705819493,4.20660310687448,63.6917290623283,0.960239779874214,63.8304931881918
"ENSG00000184677",166.78633065613,42.5499323456076,1.97077231121323,124.236398310523,0.960121855345912,124.252028589772
"ENSG00000152689",92.7581731991313,16.6147354873325,2.48101108251472,76.1434377117988,0.960102201257862,76.1838468611434
"ENSG00000115687",70.0145826551135,6.07856176365822,3.52585352227482,63.9360208914553,0.959915487421384,64.0331664881032
"ENSG00000188452",98.1096062683119,19.4513976437063,2.33452058179522,78.6582086246056,0.959886006289308,78.6928444674534
"ENSG00000049239",445.952755765054,1678.49352167149,-1.91220418456671,1232.54076590644,0.959718946540881,-1232.5422492337
"ENSG00000115977",314.396692814363,83.0736774366624,1.92012271677243,231.323015377701,0.959542059748428,231.330984337765
"ENSG00000163281",85.6229291068904,14.1833107818692,2.59380285276791,71.4396183250212,0.959512578616352,71.4866902273684
"ENSG00000162989",69.1226771435834,5.67332431274768,3.60689285220835,63.4493528308357,0.959483097484277,63.551790302864
"ENSG00000095002",111.934141697029,26.3404343091856,2.08729910991403,85.593707387843,0.959375,85.6191541769126
"ENSG00000153012",63.7712440744028,0.810474901821097,6.2979947057701,62.9607691725817,0.959296383647799,63.2749807753192
"ENSG00000068001",289.869291247285,76.5898782220936,1.92017685268646,213.279413025192,0.959158805031447,213.288056626516
"ENSG00000125633",467.804440797542,124.407897429538,1.9108274861988,343.396543368004,0.95909001572327,343.401859719448
